geo_tract_geoid,pct_urban_2020
13015960804,0.0898876404494382
13015961002,0.04739749927304449
13031110500,0.05047984644913628
13035150300,0.03890053575588167
13045910103,0.06148575549945907
13045910203,0.04137560451370231
13045911101,0.06665074056378405
13059140500,0.18078561287269285
13063040204,0.054423040957546284
13063040410,0.21878565090632526
13067030345,0.12456554984012234
13067030405,0.14374805113813532
13067030604,0.12940033988832242
13067031217,0.0739385065885798
13067031221,0.06680045871559633
13067031321,0.4208647362157874
13073030404,0.027082268778742973
13073030504,0.04535089941727895
13077170101,0.03832396525293817
13077170308,0.14876619918338363
13077170407,0.1943620178041543
13081010300,0.05251066622907778
13089021227,0.060353798126951096
13089021607,0.108371854134566
13089023443,0.034289713086074175
13097080105,0.04945904173106646
13097080403,0.08007728638900816
13097080408,0.1855138849126825
13097080602,0.10163877266387726
13099090200,0.011477761836441894
13113140102,0.08039147151345684
13113140203,0.05418564473064238
13113140204,0.17510803802938635
13113140206,0.07661375661375662
13115000100,0.03690762175147412
13115000300,0.05498533724340176
13115001400,0.1017478152309613
13121000700,0.038857142857142854
13121001001,0.09601634320735444
13121001802,0.06709781729991916
13121001902,0.05491585473870682
13121002100,0.06267354224514082
13121003000,0.056185312962050274
13121004100,0.04104669061056952
13121005800,0.04581151832460733
13121006200,0.035913806863527534
13121006500,0.03624560454422505
13121007711,0.025490196078431372
13121007805,0.06402116402116402
13121007810,0.019341929746554024
13121008802,0.09352127947953374
13121009605,0.0791151106111736
13121010307,0.025069124423963134
13121010308,0.03006739243131156
13121010313,0.01831595013991351
13121010401,0.11789060797559381
13121010520,0.03697806086341118
13121010521,0.04379232505643341
13121010523,0.05030181086519115
13121010526,0.048302872062663184
13121010530,0.023181169757489302
13121010532,0.036122177954847276
13121010534,0.0720041590850013
13121010603,0.038949798038084245
13121010801,0.22828972317026924
13121011618,0.08327953518398967
13121011642,0.09693734194998595
13121011652,0.06791221826809016
13121011901,0.04195804195804196
13135050224,0.09513052208835342
13135050306,0.6809844439284886
13135050324,0.15325842696629213
13135050331,0.5117335352006056
13139001204,0.497029702970297
13151070506,0.08623442989460237
13153020600,0.1536286522148916
13155950100,0.03584672435105068
13157010200,0.07231322413104276
13169030303,0.006790402897238569
13171970100,0.02479108635097493
13171970201,0.0254880694143167
13185010204,0.052209729489034844
13189950500,0.07371794871794872
13207050200,0.02638690192338261
13207050301,0.01643835616438356
13207050302,0.023158627894828487
13215010111,0.08427990464170523
13215010605,0.03887744593202884
13217100101,0.047284031413612565
13217100202,0.03295333095831849
13217100301,0.06999518381762723
13245010207,0.06381874783811829
13247060201,0.5534765043589198
13255160201,0.06287069988137604
13255160900,0.06323809523809523
13255161000,0.03740562800274537
13285960101,0.023060796645702306
13285960700,0.034144569560479475
13285960904,0.01949317738791423
13289060200,0.010774606872451952
13293010100,0.022771007055805002
13297110802,0.02887218045112782
13313000502,0.4510690789473684
13313001200,0.5530550830825592
13313001500,0.2726153846153846
15003008926,0.1894374282433984
16019971200,0.2744104033502314
17031770400,0.22788571428571427
17031770500,0.8523316062176166
17031804204,0.05339160174805244
17031804606,0.06461625282167043
17031811800,0.5963855421686747
17031841000,0.08274647887323944
17037001500,0.3064474027669016
17043844305,0.057799091367995964
17043846003,0.0775055679287305
17043846106,0.07694421544380324
17043846409,0.11879001987193641
17043846507,0.11876184459886292
17049950600,0.020367339516275687
17063000102,0.1634161114476075
17063000103,0.13525615698669827
17093890401,0.15310015898251192
17107953600,0.00933075933075933
17119403531,0.03317706455102777
17141961600,0.3936267071320182
17167003500,0.01429951690821256
17179021500,0.02219020172910663
17197881111,0.055200269269606195
17197883307,0.09748589020010262
17197884004,0.05194805194805195
18003011303,0.13825315273236805
18005010800,0.12563298770195322
18011810300,0.04893828798938288
18019050706,0.04678979771328056
18023950400,0.06609401097590074
18031969200,0.0424624513257927
18057111012,0.053242769500438214
18059410301,0.020493434142459212
18059410902,0.020977596741344195
18063210607,0.07959434542102028
18085961100,0.08162934112301201
18089020300,0.5604926722793888
18089042301,0.1711229946524064
18089042507,0.15514769142529394
18091042200,0.06912850812407681
18097310204,0.14807801552736224
18097320902,0.1393195521102498
18097352300,0.17955112219451372
18097360602,0.1233661593554163
18097361300,0.10959409594095941
18097370304,0.06395348837209303
18097390200,0.04670410877919007
18097391001,0.08128890516294397
18109510402,0.01915444348576359
18127050301,0.11357562800641369
18127050302,0.09253804614629357
18127051006,0.10571428571428572
18127051009,0.07208139334367994
18141010800,0.030218503021850304
18141011406,0.035366086790288666
18145710400,0.17292057535959976
19001960100,0.03602305475504323
19013002606,0.02300850734725445
19049050803,0.03603006189213086
19049050812,0.03567124608339359
19061010105,0.013239664955417455
19105070100,0.016708229426433914
19113010700,0.01930160601149256
19121060101,0.017952314165497897
19153003901,0.36839323467230445
19153010601,0.06941266209000763
19153011028,0.080608793686584
19155031300,0.1893394375408764
19155031800,0.04534950895436164
19181020202,0.03580038572806172
19181020300,0.03571428571428571
20091052702,0.1272889682894149
20091053801,0.05385524760278471
20121100700,0.04186133433003177
20209044803,0.09217264081931237
21035010301,0.03130016051364366
21067000101,0.06233333333333333
21091960200,0.02679528403001072
21111012701,0.06512605042016807
21111012702,0.06301652892561983
21145031401,0.0267197271176805
21161960400,0.011853448275862068
21163970301,0.02616189596799015
21167960500,0.020079185520361992
21185030301,0.16253101736972705
21185030302,0.06778981147212194
21213970402,0.04158718046547119
22015011201,0.021911922663802364
22017024306,0.014833759590792838
22017024504,0.03602991162474507
22017025300,0.036939313984168866
22037951502,0.028696019130679422
22071001744,0.023993144815766924
22083970300,0.026970954356846474
22125951803,0.02732882750514252
23001020100,0.03160762942779292
23015975500,0.007112835434852894
24003751400,0.07045763479836882
24005401507,0.11505447342357214
24005404101,0.042776432606941084
24009860901,0.03186326229162271
24009861100,0.038214406493067295
24017851200,0.0374331550802139
24021752302,0.07767898923724847
24027606907,0.18848327478234306
24031700500,0.09908282379099499
24031701425,0.10573042776432606
24033803508,0.17627801561319567
24510230300,0.05318491032776747
24510240100,0.04860392967942089
25013812800,0.07255343082114736
25017312100,0.27120567375886523
25017339803,0.06473544191545966
25017342402,0.27456331877729256
25025070104,0.050314465408805034
26005030403,0.04300325430032543
26025004000,0.04179829890643985
26027002000,0.050393700787401574
26065006600,0.1585195530726257
26073940200,0.05141388174807198
26077003302,0.04806638484421481
26079950300,0.022953483648182
26081012002,0.03287928604978863
26081014808,0.0557476231633535
26093724001,0.04161464835622139
26099215000,0.018152408339324227
26115830700,0.03672391017173052
26125138600,0.0323670137911624
26125160300,0.03915122534369396
26161413200,0.05202312138728324
26161420200,0.03894547633313361
26161426001,0.03197158081705151
26163576100,0.16054313099041534
26163587900,0.03150392017106201
27025110504,0.014219991635299039
27037060728,0.050027387255796966
27037060829,0.07472137791286727
27037060905,0.05975895547371945
27037061402,0.020137784843667197
27049080800,0.023688288687181758
27053021300,0.0665567690088605
27101900200,0.08165166097485253
27137011102,0.01039426523297491
27141030407,0.02267521759047183
27171100203,0.0908464057921048
28027950300,0.01157580283793876
28033070421,0.10115516703090853
28049010502,0.0175530521351847
28089030206,0.02024850437183617
28089030301,0.026837260102980185
28089030403,0.005139500734214391
28121020805,0.021026372059871703
28149951102,0.0363330125120308
29019001506,0.05683612251341964
29037061001,0.03322332233223323
29047021900,0.040484633569739956
29047022200,0.1364963503649635
29047022302,0.06501160921593141
29071800703,0.02265589950650516
29071800801,0.015413184772516249
29095008000,0.0628722700198544
29095014702,0.06202605483181023
29095015701,0.0761604326273096
29097010901,0.05725190839694656
29097012000,0.07002854424357755
29099700900,0.021686746987951807
29139970300,0.013888888888888888
29147470200,0.014689680499449137
29165030601,0.06338397066526978
29183311500,0.14421768707482993
29510118600,0.04691953518965139
29510125600,0.04972565157750343
30013010600,0.019328585961342827
30063001402,0.03433703116745906
30093000800,0.026185770750988144
30111001402,0.043535045711798
30111001502,0.05044920525224603
31019969203,0.05292977486208439
31055007317,0.05988138511574517
31109001900,0.046713742531233025
31109003302,0.12203322784810126
31153010104,0.2754022988505747
31153010620,0.08045612923661705
31153010629,0.06958831341301461
31153010701,0.023837436498632278
32003002979,0.14285714285714285
32003003241,0.20746155785228132
32003003649,0.370112479914301
32003005711,0.1426687183996483
32003005902,0.2847682119205298
32019960204,0.09995002498750624
32029970200,0.08284600389863547
32031001204,0.2614861032331254
32031002621,0.4521354933726068
32031003501,0.09839167455061495
33011002901,0.03035844915874177
34005700505,0.023681055155875298
34005701401,0.07528365532045385
34005982200,0.19896238651102463
34011041001,0.16884397337934434
34013013400,0.16276290630975143
34013013600,0.202368915210169
34017007701,0.038151619799375106
34019010801,0.1013342949873783
34021004406,0.19701958066193034
34023005500,0.6296296296296297
34025808501,0.0633230596805828
35001002100,0.38334901222953904
35005000201,0.5826906598114824
35013001314,0.6471930625285258
35013001701,0.8291849682772084
35025000100,0.7397942250248921
35025001100,0.4954128440366973
35053978200,0.3925696594427245
36001002600,0.18015060822552617
36007013500,0.11770623742454728
36027050204,0.11877667140825035
36027140500,0.12566037735849056
36029000110,0.18892630003741115
36029008400,0.055765199161425576
36029016500,0.11979609175870858
36037950302,0.022468354430379745
36043010400,0.04245640636846096
36047001802,0.5
36061003300,0.05884174667079591
36061008300,0.2922398131326239
36061009901,0.11705685618729098
36063020200,0.08110992529348986
36063021200,0.08787878787878788
36063022000,0.039119804400977995
36063022803,0.01914832809374107
36063023401,0.05200637404027234
36063024102,0.03581055063534848
36067011402,0.021153846153846155
36077590800,0.05153010858835143
36085029105,0.13577636833450787
36087012800,0.06935617573915447
36089490100,0.018913239267487243
36089490300,0.020479063814225637
36103158707,0.1453229398663697
36109002300,0.03960036330608538
36119014000,0.22980017376194614
36123150102,0.03187250996015936
37021002204,0.06889543745554313
37027030300,0.07530279094260137
37035010203,0.09722655032720473
37035011000,0.3007456503728252
37035011702,0.059583333333333335
37045950601,0.037820353321721824
37051003409,0.19956791790440184
37065021300,0.078626524010948
37067002808,0.08947635993899339
37081016406,0.08538315988647115
37097061104,0.08021877848678213
37097061408,0.06568936722954166
37105030601,0.0775812892184826
37119000600,0.0675626589175445
37119005834,0.08708920187793427
37119005919,0.20902090209020902
37145920200,0.035299654847819266
37157040700,0.0366353338153772
37161961104,0.07081117021276596
37169070702,0.03755868544600939
37181960300,0.04996096799375488
37183052401,0.06033254156769596
37183053428,0.06267378071691591
37183053619,0.10179640718562874
38015011300,0.024779402876828237
38017000300,0.06833365146020233
38021973300,0.02111716621253406
38093967000,0.0074046649389115145
38105953500,0.06437204414083027
38105953701,0.14276614380125807
39001770600,0.010516548097742036
39003011000,0.04230274048188339
39017000300,0.1871852266368215
39017015100,0.030586006225470294
39027964700,0.025511975008677544
39031961200,0.009501965923984272
39035198200,0.022084805653710248
39041011561,0.051702217827376745
39041011563,0.02535939266677435
39041012300,0.013530655391120507
39043041600,0.034828496042216356
39045030100,0.014717906786590351
39045032501,0.014068655036578503
39047925900,0.015727766657134688
39049004200,0.05058717253839205
39049006238,0.04915433403805497
39049006239,0.040515653775322284
39049006340,0.02122641509433962
39049007043,0.11856783015473192
39049007048,0.07827175954915466
39049007211,0.02659925258298527
39049007922,0.05208837284308982
39049009590,0.037760661281232386
39061026300,0.06074766355140187
39061026500,0.04849812265331665
39087050700,0.012410797393732548
39089755601,0.017932086989698587
39095009800,0.05953446732318711
39109315002,0.020213490801726096
39129021202,0.01824930405196412
39129021500,0.009807023093957609
39131952200,0.005634861006761833
39135400100,0.018598884066955982
39145002800,0.009002925950934054
39149971900,0.024811481391388956
39151711322,0.02817695125387433
39153503600,0.023121387283236993
39153532001,0.01240895602913407
39155933400,0.016506602641056422
39159050602,0.029162512462612162
39173021200,0.04687299345062283
40097040400,0.03270416744533732
40109105101,0.08138048572645931
40109107001,0.6329841162554917
40109109202,0.06843191196698763
40113940005,0.061595092024539874
40131050304,0.04084720121028744
40143005808,0.05777563793933558
40143009008,0.4913972888425443
40145030403,0.15473078933612128
40145030798,0.036613272311212815
41013950200,0.08650875386199794
41013950301,0.03892045454545454
41021960100,0.05363408521303258
41027950100,0.29017756799280736
41049970101,0.6580016246953696
41049970200,0.09067930489731438
41065970500,0.3270390768423813
41067031617,0.14630166787527193
41067032603,0.1480267649870272
41067032608,0.12042346713718571
41067032612,0.11241551049448595
41067032904,0.5228206298493838
42003020300,0.04769647696476965
42003407002,0.01243259436788496
42003417200,0.008914100486223663
42003421100,0.030187160394445564
42003429100,0.01726121979286536
42003453004,0.034582529622485536
42003459201,0.03022875816993464
42003462100,0.03565768621236133
42003469000,0.023679417122040074
42003562700,0.046452271567126086
42003980800,0.3333333333333333
42005951200,0.0062576047279680165
42007602800,0.048910809699958896
42007602900,0.009687034277198211
42007605300,0.01067378252168112
42007605700,0.03931297709923664
42011010202,0.06258398924937608
42011010304,0.11435889709205967
42011010903,0.0908940943582976
42015951100,0.011954992967651195
42017980000,NA
42019910200,0.004428511176718684
42021012500,0.00911592707258342
42025020103,0.056436441816715935
42025020301,0.048561151079136694
42027011504,0.041294642857142856
42029301300,0.060837577815506506
42029302104,0.10550870267360488
42029302802,0.020884754129485476
42029311000,0.0593300147988699
42041011803,0.04272895598917533
42043022902,0.17458279845956354
42059970800,0.008671257332313186
42063961600,0.015941698929628788
42069111100,0.03206797313964643
42069111200,0.037103800510740574
42069111300,0.037168141592920353
42069111600,0.053912392362411084
42069112400,0.018039401851412295
42069112901,0.0322265625
42071011805,0.1501749920458161
42071013202,0.18205892088712347
42071013203,0.1206581352833638
42075003700,0.031413612565445025
42077006001,0.12423375561912546
42077006204,0.0549949545913219
42077006205,0.08309990662931839
42079215504,0.012118018967334035
42079216100,0.05040973429351875
42079217001,0.26763574176998717
42085030300,0.031741043368950346
42085033200,0.027843803056027166
42089300501,0.15794306703397612
42091204008,0.03734177215189873
42091205906,0.08713503649635036
42091206006,0.021752085816448153
42091206104,0.041137633316404264
42091208603,0.033562166285278416
42093050100,0.010655301012253596
42095017704,0.0809375
42101000500,0.09407858328721638
42101000801,0.04462242562929062
42101009100,0.05592272496187087
42101012501,0.07461669505962522
42101036400,0.07106076210092688
42101036902,0.08169142164292209
42101037600,0.11517467248908297
42101989200,0.3333333333333333
42107000300,0.03833805476864967
42107001400,0.02556818181818182
42119090102,0.027661510464058233
42121201500,0.009763313609467455
42125711000,0.01753889674681754
42125755200,0.014664410603496898
42129800700,0.04376590330788804
42129801701,0.009704251386321626
42133020220,0.04060475161987041
42133021224,0.06003078501795793
42133024001,0.023973206416358188
45003020301,0.103322528363047
45015020102,0.02510460251046025
45021970503,0.03411860276198213
45029970602,0.020157157499145883
45045002901,0.12064697144743357
45055970601,0.07229686500319897
45067950200,0.020016142050040354
45083023402,0.039525691699604744
45087030402,0.027828634199926768
45091061506,0.039534062830921285
46039953600,0.03855339474582054
46099010403,0.016500622665006227
46103010907,0.05025275052036872
47031980100,0
47037019503,0.0553329517267697
47065002000,0.07267833109017496
47065003100,0.03762662807525326
47125102001,0.09718010915706489
47125102010,0.1282380646542496
47157021355,0.025264722273825004
47157022700,0.007828401440425865
47157980300,NA
47165020602,0.03562005277044855
48005000202,0.2937043282743114
48011950100,0.07792207792207792
48015760301,0.23873061666065634
48021950302,0.2611545781349122
48021950303,0.43676355066771405
48027020401,0.27413019079685746
48027020800,0.40896181760807826
48027023117,0.26976409148208175
48029110100,0.46117523609653727
48029141700,0.7071428571428572
48029152000,0.8361149745016226
48029171912,0.6405543398978848
48029171918,0.5795138009622689
48029171923,0.6342681113235606
48029171926,0.5460992907801419
48029171928,0.6231751824817519
48029172002,0.5365409450644061
48029172008,0.4959958217270195
48035950400,0.11331368872220735
48037010500,0.10099622122981793
48039662100,0.34752851711026617
48041002009,0.06595297266297075
48045950200,0.2564459930313589
48055960104,0.6028103044496487
48061010102,0.720164609053498
48061010205,0.7555040556199305
48061010303,0.8889570552147239
48065950200,0.10574776785714286
48075950100,0.27863163113534956
48085030517,0.12352817493692178
48085031510,0.10316188255864782
48085031511,0.2722599596107949
48085031621,0.11842105263157894
48085031657,0.12265758091993186
48085031672,0.12859036676977464
48085031807,0.09495431068732618
48085031813,0.11200305810397554
48085031901,0.28115015974440893
48085032016,0.05817378497790869
48099980000,0.2571428571428571
48113001705,0.10793446835849663
48113009605,0.6891385767790262
48113010001,0.36730769230769234
48113010003,0.17547633681622618
48113014159,0.01891174518911745
48113016802,0.2797804208600183
48113016903,0.5329149029338782
48113019036,0.10713031260976466
48113019042,0.16221142162818955
48113019052,0.1088929219600726
48113019053,0.17139408569704284
48113020100,0.7236408566721582
48113020402,0.18259582168119756
48121020312,0.12812089356110382
48121020800,0.3243108601793424
48121021728,0.4535607906850799
48125950300,0.28926553672316385
48135002702,0.7349489407102576
48139060103,0.4407177953428755
48139060104,0.5492921492921493
48139060206,0.2833400348478756
48139060802,0.14444190301921317
48139060803,0.3893851812926957
48139060900,0.16032470826991374
48141004006,0.9682835820895522
48141010101,0.21666223050306097
48141010224,0.6677671589921808
48151950300,0.2010459035444509
48157672100,0.07957619477006311
48161000102,0.17016716673810545
48179950100,0.19539427773900908
48189950900,0.44149532710280376
48201521800,0.5435526816279954
48201542901,0.4097222222222222
48201551502,0.28405860485458123
48201554201,0.29376964318728044
48207950300,0.26052703069817984
48209010402,0.5052137643378519
48215021100,0.9296533153820262
48217961400,0.1539436976921126
48221160212,0.16575192096597147
48223950302,0.1854899027673897
48231961101,0.13211223694466095
48251130413,0.33291739455952085
48277000700,0.1546426185704743
48303010203,0.3638426626323752
48309003402,0.15868491068034968
48321730502,0.14992150706436422
48325000101,0.4826502927316864
48325000103,0.43892416884572283
48325000402,0.5009376953531985
48329010124,0.5974605353466026
48331950100,0.24800708591674048
48331950800,0.17781456953642383
48335950200,0.42096293140178953
48339694105,0.38482228626320847
48349971000,0.19067677618646448
48355006000,0.7876073161627473
48371950100,0.5843287147634973
48371950500,0.6820161792159303
48375010700,0.6030511516601854
48389950600,0.870380898237635
48393950100,0.060459492140266025
48417950300,0.11690821256038647
48439106004,0.4716303567153459
48439106518,0.18989862418537293
48439110808,0.10900673400673401
48439113941,0.18805822031094938
48439114110,0.19457373141105688
48441013200,0.19877675840978593
48451001600,0.24146470900406863
48453002216,0.5552156320931609
48453002436,0.8444662737393582
48453002448,0.57574079202437
48453041900,0.2931726907630522
48453046100,0.2887263339070568
48469001700,0.6324435318275154
48475950100,0.5094025232087598
48477170400,0.21573676680972817
48487950300,0.16588124410933083
48489950600,0.9123994921709692
48491020712,0.27689559348947995
48491020808,0.3045220377790498
48491020813,0.32697461768879077
48491020817,0.3123527431841131
48491020819,0.19846022241231823
48491021000,0.6163836163836164
48491021406,0.2248968363136176
48491021506,0.31865208394915756
48491021603,0.34380378657487093
49003960100,0.05460263007432819
49021110300,0.1166335321404904
49027974100,0.15317460317460319
49027974200,0.11514736120630568
49027974300,0.13274865457444687
49035112921,0.1883177570093458
49045130600,0.49854397204426326
49049010506,0.2413466097676624
49049980300,0.5031022390072836
51011040102,0.03376844494892168
51023040304,0.016120777891504606
51031020101,0.022385449457852397
51033030201,0.05435540069686411
51033030400,0.06526429341963323
51033030501,0.06282271944922548
51033030502,0.06589147286821706
51033030503,0.04092071611253197
51036600100,0.011614401858304297
51041100403,0.13174421924065088
51041100822,0.047080352686740976
51041100928,0.04975820819546958
51041101003,0.049688365650969527
51047930400,0.1048026443709897
51059421002,0.2137247569184742
51059432800,0.16
51059450100,0.29018826937002173
51059452600,0.2158500078777375
51059460503,0.07834833245103229
51059471201,0.10655737704918032
51059471204,0.137444279346211
51059480204,0.07794925451216322
51059480902,0.3540726668249822
51059481202,0.3237581336295826
51059481900,0.08589589417625837
51059482205,0.12356979405034325
51059482505,0.03458049886621315
51059490104,0.4443493150684932
51059490105,0.15211879753712423
51059490502,0.06408504176157935
51059491802,0.09914236706689537
51061930207,0.08419838523644751
51061930303,0.07295233078746378
51061930401,0.08079289131920711
51061930404,0.1069615663524293
51061930706,0.2635480151540109
51067020501,0.03340184994861254
51069050700,0.06691324815063887
51075400500,0.026797677534613668
51081880101,0.01797425309691523
51085320100,0.022859845498975247
51085320300,0.021584440227703984
51085320701,0.023927570597111446
51085320801,0.02291825821237586
51087200151,0.07050257503107796
51087200503,0.10410017186349128
51087200600,0.12124208860759493
51087200801,0.07223543400713436
51087200807,0.06734234234234235
51087200904,0.0423605497170574
51087201404,0.02847222222222222
51087201504,0.04032078413900646
51099040200,0.0520904729266621
51099040302,0.05849853753656158
51107610506,0.222458377612469
51107610604,0.11358414704192993
51107611004,0.10397313933967543
51107611006,0.1253781512605042
51107611012,0.06963850077622533
51107611014,0.14780858676207514
51107611015,0.09599575709360912
51107611018,0.11563436563436563
51107611019,0.08436724565756824
51107611020,0.14030760301799186
51107611023,0.07070876721531744
51107611026,0.08277296360485269
51107611028,0.06538282341978569
51107611501,0.30787364450730786
51107611502,0.37770992366412215
51107611601,0.2939541348158443
51107611702,0.20195042665583096
51107611804,0.08167645729778582
51107611810,0.059004302397049783
51107611812,0.08917000925640234
51107611901,0.04872766648619383
51107980100,0.10869565217391304
51109950102,0.03971915747241725
51109950202,0.03914505283381364
51117930201,0.02135712354690457
51117930202,0.026208766380478987
51117930402,0.015463917525773196
51117930600,0.01839080459770115
51121020701,0.05111197815060476
51137110108,0.08341810783316378
51143010302,0.014296463506395787
51143010500,0.028827796869033983
51145500101,0.02226153619342474
51147930102,0.029194927749926276
51153901014,0.18556701030927836
51153901234,0.15982274741506647
51153901303,0.18269042490699042
51153901304,0.167443528146289
51153901403,0.35519692034350014
51153901407,0.4377207440546268
51153901409,0.17642907551164433
51153901418,0.3412276462058966
51153901420,0.1548614166300044
51153901421,0.11650286650286651
51153901503,0.0943084050297816
51153901504,0.043072353065987695
51153901507,0.15212981744421908
51153901508,0.13324494530991052
51153901509,0.08319160997732426
51161030201,0.04303953871499176
51161030300,0.02346322722283205
51169030200,0.015001271294177472
51177020206,0.09080962800875274
51177020207,0.12761904761904763
51177020311,0.07951893735415545
51179010106,0.11953428201811125
51179010218,0.14122466580422596
51179010304,0.12303436225975539
51179010306,0.18968626036783268
51179010403,0.12241153342070774
51179010504,0.06149870801033592
51181860100,0.02615233736515201
51195931400,0.01761726491962123
51630000500,0.16681695220919748
51660000402,0.3067574137092854
51683910402,0.22202225130890052
51710005903,0.0880503144654088
51710980200,0
51810045408,0.12090001584534939
53005012000,0.5714285714285714
53007961200,0.2544692120944604
53017950300,0.39835503769705277
53025010500,0.4821909607901826
53025010600,0.7746349164583607
53025010800,0.41089646190579554
53031950400,0.043859649122807015
53033007203,0.07570885705933937
53033007303,0.06443298969072164
53033027100,0.29525576464351977
53033027200,0.2176731490958717
53033028300,0.13593800452050372
53033029206,0.3112178088171104
53061051601,0.18335734870317003
53061051702,0.10001949697796841
53063013203,0.05246826516220028
53067010100,0.08219938905859484
54003971101,0.06162022407354208
54011010900,0.03111111111111111
54037972402,0.09370096390943734
54053954902,0.007530807850296669
54059957200,0.006319590731266927
54059957600,0.0039735099337748344
54061010400,0.032679738562091505
54079020200,0.012197410395946707
54093965200,0.004961411245865491
55009021400,0.05566430144360166
55025013301,0.0493730407523511
55027960400,0.06732941708088568
55033970300,0.020721161690324685
55059002802,0.04744916161255797
55061960500,0.03710575139146568
55079187200,0.0716282320055905
55089610101,0.04337847142529263
55089630201,0.03658269441401971
55101001601,0.07928306152107217
55101001702,0.10160045727350672
55101001703,0.0856269113149847
55105001000,0.14142011834319526
55105002601,0.1486288848263254
55141011100,0.038744343891402716
56021000401,0.2282718289977818
56021001902,0.06149732620320856
56021002001,0.09494640122511486
56021002002,0.1213259307642064
